2021,Dion,Aliu,2,0,0,0,0,0,2,470,24.11%
2021,Edi,Berisha,0,0,0,0,0,0,0,533,13.92%
2021,Diar,Gashi,4,0,0,7,0,0,11,304,50.97%,Honourable,mention
2021,Viol,Guda,0,0,0,0,0,0,0,533,13.92%
2021,Edon,Ramadani,4,0,0,4,0,0,8,348,43.85%
2021,Era,Syla,1,0,0,1,0,0,2,470,24.11%
2020,Diar,Gashi,0,0,0,0,0,0,0,560,9.11%
2020,Dren,Neziri,7,0,0,1,0,0,8,419,32.03%,Honourable,mention
2020,Bardh,Osmani,7,1,0,0,0,0,8,419,32.03%,Honourable,mention
2020,Lorik,Ramosaj,7,0,1,0,0,0,8,419,32.03%,Honourable,mention
2020,Andi,Sejdiu,7,0,0,0,0,0,7,445,27.80%,Honourable,mention
2020,Florian,Shabani,7,0,0,0,0,0,7,445,27.80%,Honourable,mention
2019,Viktor,Ahmeti,7,6,0,1,1,0,15,326,47.58%,Honourable,mention
2019,Leart,Ajvazaj,7,0,0,7,2,0,16,303,51.29%,Honourable,mention
2019,Urim,Hoxha,1,0,0,0,0,0,1,540,13.06%
2019,Dren,Neziri,7,0,0,0,1,0,8,444,28.55%,Honourable,mention
2019,Duart,Nishefci,2,0,0,1,0,0,3,504,18.87%
2019,Fisnik,Topalli,0,0,0,0,0,0,0,573,7.74%
2018,Viktor,Ahmeti,7,1,0,0,0,1,9,391,34.23%,Honourable,mention
2018,Leart,Ajvazaj,0,0,0,1,1,1,3,486,18.21%
2018,Din,Dedaqi,0,0,0,0,0,0,0,565,4.89%
2018,Urim,Hoxha,0,0,0,0,0,0,0,565,4.89%
2018,Duart,Nishefci,7,0,0,2,0,0,9,391,34.23%,Honourable,mention
2018,Bardh,Osmani,0,0,0,0,0,0,0,565,4.89%
2017,Viktor,Ahmeti,5,0,0,7,0,0,12,416,32.41%,Honourable,mention
2017,Ardita,Berisha,7,0,0,7,0,0,14,342,44.46%,Honourable,mention
2017,Alban,Elezi,5,0,0,1,0,0,6,538,12.54%
2017,Flutura,Shabani,5,0,0,0,0,0,5,547,11.07%
2017,Shend,Zhjeqi,7,1,0,7,2,1,18,139,77.52%,Bronze,medal
2016,Arbër,Avdullahu,1,0,0,7,0,0,8,429,28.79%,Honourable,mention
2016,Ardita,Berisha,2,0,0,3,0,0,5,481,20.13%
2016,Alban,Elezi,1,0,0,0,0,0,1,539,10.48%
2016,Liron,Morina,1,0,0,1,0,0,2,515,14.48%
2016,Doruntina,Sylejmani,7,2,0,7,0,0,16,253,58.07%,Bronze,medal
2016,Shend,Zhjeqi,7,0,1,7,0,0,15,281,53.41%,Honourable,mention
2015,Arbër,Avdullahu,0,0,0,0,1,0,1,532,7.81%
2015,Albert,Hoxha,1,0,0,2,1,0,4,465,19.44%
2015,Arbër,Igrishta,0,0,0,0,1,0,1,532,7.81%
2015,Besart,Kodraliu,0,0,0,1,1,0,2,508,11.98%
2015,Liron,Morina,1,1,0,0,1,0,3,480,16.84%
2015,Doruntina,Sylejmani,4,1,0,7,1,0,13,283,51.04%,Honourable,mention
2013,Petrit,Avdylaj,1,0,0,7,0,0,8,355,32.70%,Honourable,mention
2013,Besart,Kodraliu,1,0,0,7,0,0,8,355,32.70%,Honourable,mention
2013,Alban,Kryeziu,0,0,0,0,0,0,0,494,6.27%
2013,Bardh,Shabani,1,0,0,0,0,0,1,474,10.08%
2013,Valdrin,Sherifi,0,0,0,7,0,0,7,394,25.29%,Honourable,mention
2013,Doruntina,Sylejmani,1,0,0,0,0,0,1,474,10.08%
2012,Petrit,Avdylaj,0,0,0,0,0,0,0,529,3.30%
2012,Besart,Kodraliu,0,0,0,0,0,0,0,529,3.30%
2012,Erza,Raskova,0,0,0,0,0,0,0,529,3.30%
2012,Arbër,Selimi,4,0,0,2,0,0,6,442,19.23%
2012,Shqipron,Shala,0,0,0,1,0,0,1,514,6.04%
2012,Valdrin,Sherifi,0,1,0,1,0,0,2,498,8.97%
2011,Hamdi,Dërvodeli,0,0,0,0,0,0,0,544,3.38%
2011,Endrit,Fejzullahu,3,0,0,1,1,0,5,449,20.28%
2011,Islam,Foniqi,2,0,0,1,1,0,4,466,17.26%
2011,Arbër,Selimi,7,0,0,0,2,0,9,378,32.92%,Honourable,mention
2011,Zoje,Selimi,2,0,1,0,0,0,3,491,12.81%
2011,Shqipron,Shala,1,0,0,0,0,0,1,530,5.87%
